"","ClustImpute","RandomImp","missRanger","MICE_pmm","MICE_cart","AMELIA"
"1",0.178711897696962,0.184604175411199,0.150840053040623,0.119309561556564,0.140100381784446,0.141739316822009
"2",0.260706332753249,0.253443119460024,0.229070295093576,0.225363840133291,0.201458779469997,0.168395108151792
"3",0.339462533711,0.267577134745444,0.261937143801584,0.228383055926109,0.314231847329475,0.204101096391467
"4",0.268201286817984,0.266875725136651,0.215413985345885,0.25242673495491,0.240545792173946,0.209824183871719
"5",0.247306452908163,0.218707638998453,0.252477055341385,0.198429820497109,0.260978871018472,0.197291702787725
