"","ClustImpute","ClustImpute_assign_with_wf_false","ClustImpute_no_weight","RandomImp","missRanger","MICE_pmm","MICE_cart","AMELIA","p"
"1",0.0615716323680887,0.0459570957244392,0.012932091507889,0.0278205440331189,0.0713649110168029,0.0732784300441913,0.0791143726415578,0.0737750505104526,0.05
"2",0.0427135695586986,0.0353656128082174,0.0364577721498092,0.0508952907033689,0.0763535337598903,0.0790117381908212,0.0920611181402554,0.0807357706635553,0.1
"3",0.0725913382023183,0.0542037681285588,0.0636575651764624,0.0789303353331417,0.0727829660140016,0.0736746451650414,0.0747404329830002,0.081132327287327,0.2
"4",0.069911286709623,0.0569144560453351,0.0519582555897756,0.0502410688754925,0.076571175799305,0.0955545099545634,0.0815209959897369,0.0786018920474439,0.3
"5",0.0779359935118099,0.0851989755952856,0.0678505580493004,0.0475311502631882,0.0896938707969287,0.112835867320452,0.101907331132622,0.0779444781556939,0.4
"6",0.046278773643057,0.046389069281963,0.0450089803381554,0.0427242410263442,0.0559295330480798,0.0543246525789288,0.0653909622149815,NA,0.5
"7",0.0593541211872055,0.0382003065774803,0.0356796033037471,0.0359641784838055,0.0428191511078397,0.0766069807266997,0.0399216533944205,NA,0.7
