"","ClustImpute","ClustImpute_assign_with_wf_false","ClustImpute_no_weight","RandomImp","missRanger","MICE_pmm","MICE_cart","AMELIA","p"
"1",0.578378944885361,0.587598276964317,0.599242537972208,0.566404272179552,0.539222578418891,0.563951202413197,0.560607521705406,0.566186734943105,0.05
"2",0.581026084535431,0.56456198176527,0.56197032740837,0.467041172067392,0.534001347900858,0.531811051682004,0.514546339809767,0.550153797999528,0.1
"3",0.544060025998015,0.546908250585376,0.551477594430631,0.470191982779557,0.537584520696801,0.531499673761977,0.530214409637613,0.538426745441892,0.2
"4",0.549880633077708,0.557921526894635,0.524813209210146,0.344746136234539,0.532106930786542,0.589200062921159,0.605024577312069,0.570488592614842,0.3
"5",0.483649900143334,0.484188089496598,0.470733697526056,0.262877381996584,0.376017712207281,0.568127486495536,0.574035267059821,0.527658088880587,0.4
"6",0.327168805303953,0.33184784706888,0.28608864815089,0.150351631062855,0.240538127137765,0.407250315270763,0.391166027957642,NA,0.5
"7",0.15196492320865,0.11085673599477,0.103788565818801,0.0658451760100921,0.0702270780252456,0.214513464943561,0.14895246693285,NA,0.7
