"","ClustImpute","ClustImpute_assign_with_wf_false","ClustImpute_no_weight","RandomImp","missRanger","MICE_pmm","MICE_cart","AMELIA","p"
"1",0.58478845342297,0.599001327455321,0.613471088715924,0.593161709859621,0.580250704627137,0.583866328919378,0.578894426581198,0.586641246115847,0.05
"2",0.54820274703896,0.572548230578274,0.586252895718777,0.52791814734219,0.529703486889385,0.524809628634309,0.535430193786342,0.537034218373766,0.1
"3",0.57989705468713,0.582337216117527,0.579628894962751,0.467863961169253,0.591782300335566,0.60397939317519,0.618629887072438,0.612308126253807,0.2
"4",0.523017498465704,0.510042705023876,0.500749934730911,0.321879864773959,0.468812462843606,0.535931191630731,0.483029308612313,NA,0.3
"5",0.452164166916314,0.454866056858623,0.465486799986247,0.283873867525168,0.436054607204379,0.479367156993599,0.508482673577306,NA,0.4
"6",0.407541599485595,0.375869624906735,0.32919519956165,0.178006275655924,0.271600609519907,0.4100152128497,0.453264449639545,NA,0.5
"7",0.180777837523852,0.159261567026945,0.136863773975721,0.0662428772447837,0.0827922735923259,0.221061254830242,0.20921582780563,NA,0.7
